,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
47,6.0,15.1,6.0,6.0,0.95776,0.00112,113116.49,300.0,Compound -8580829229375868354,0.0,20.0,0.18,47802.7292,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -8580829229375868354
48,6.0,15.56,6.0,6.0,0.94981,0.0031,12.36,300.0,Compound -3276460896544113930,0.0,20.0,0.0018,176.3222,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1930896211242381,Compound -3276460896544113930
49,6.0,2.82,6.0,6.0,0.97042,0.00282,45.21,300.0,Compound -4396900578074833581,0.0,20.0,0.037,3896.542,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.072315331208741e-08,Compound -4396900578074833581
50,6.0,43.92,6.0,6.0,0.92653,0.00308,14.61,300.0,Compound -219842237650199660,0.0,20.0,1e-05,1.0157,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,2.4545572321812115,Compound -219842237650199660
51,6.0,1.54,6.0,6.0,0.94576,9.45e-08,15.31,300.0,Compound -2473012799314795884,0.0,20.0,2.1e-07,672.4679,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,5.907803321572893e-12,Compound -2473012799314795884
52,6.0,103.45,6.0,6.0,0.97,0.0024,1307.92,300.0,Compound -60720325681475353,0.0,20.0,0.0011,137.2884,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.7571921355071496e-05,Compound -60720325681475353
53,6.0,18.07,6.0,6.0,0.94714,0.00219,694.37,300.0,Compound -3440097533140848901,0.0,20.0,0.021,2833.731,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.2175380662775622e-13,Compound -3440097533140848901
54,6.0,828.1,6.0,6.0,0.98084,0.0008,117.67,300.0,Compound -5570772566812571735,0.0,20.0,8e-06,3.0004,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,13.132446121062936,Compound -5570772566812571735
55,6.0,42.3,6.0,6.0,0.91671,9.39e-05,4.16,300.0,Compound -4746841680897379515,0.0,20.0,2.4e-07,0.7755,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.575405148958437,Compound -4746841680897379515
56,6.0,0.53,6.0,6.0,0.98962,4.87e-06,1132.45,300.0,Compound 2399597099137705846,0.0,20.0,0.042,2574239.6066,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 2399597099137705846
57,6.0,1.64,6.0,6.0,0.98819,0.000212,5919.69,300.0,Compound -251201228445152187,0.0,20.0,0.04,56403.7636,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -251201228445152187
58,6.0,141.93,6.0,6.0,0.93719,0.0138,1587.02,300.0,Compound -3188307838162652694,0.0,20.0,1.1e-06,0.0233,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.1452968041917435e-07,Compound -3188307838162652694
59,6.0,138.54,6.0,6.0,0.93939,0.225,277.62,300.0,Compound -7888832860624565084,0.0,20.0,0.0014,1.8423,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0086916826022781,Compound -7888832860624565084
60,6.0,23.48,6.0,6.0,0.96947,3.65e-05,1616.32,300.0,Compound 5376608136054170243,0.0,20.0,0.39,3183356.8457,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,3.6732623458888e-18,Compound 5376608136054170243
61,6.0,51.85,6.0,6.0,0.99124,0.000541,229.79,300.0,Compound -6118426393588696009,0.0,20.0,0.0021,1176.9415,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0976861657501242,Compound -6118426393588696009
62,6.0,37.41,6.0,6.0,0.9445,1.9e-05,11.28,300.0,Compound -3315795430999019011,0.0,20.0,0.00017,2643.0471,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.7033833179308164,Compound -3315795430999019011
63,6.0,12.3,6.0,6.0,0.96656,8.1e-05,55624.75,300.0,Compound -4337596463769769266,0.0,20.0,0.053,197097.4997,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -4337596463769769266
0,6.0,37.79,6.0,6.0,0.95636,2.02e-10,119.22,300.0,Compound 8048128963515493507,0.0,20.0,5.4e-09,8094.1542,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0321134837539974,Compound 8048128963515493507
1,6.0,856.12,6.0,6.0,0.90921,0.239,133756.51,300.0,Compound 449517595362421784,0.0,20.0,0.0057,7.1967,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 449517595362421784
2,6.0,33.88,6.0,6.0,0.97851,0.000307,189.07,300.0,Compound 3957622343446501846,0.0,20.0,0.6,586672.4977,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0038933184769001,Compound 3957622343446501846
3,6.0,388.58,6.0,6.0,0.91917,0.00271,330.4,300.0,Compound -485879147200225067,0.0,20.0,0.38,41510.1243,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.4430148126762753,Compound -485879147200225067
4,6.0,12.37,6.0,6.0,0.96432,2.49e-06,13.24,300.0,Compound -7530083318783229425,0.0,20.0,0.0032,381631.8138,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1805615551307867,Compound -7530083318783229425
5,6.0,30.27,6.0,6.0,0.93528,0.00272,4347.4,300.0,Compound 9100022602826994970,0.0,20.0,0.27,29775.3703,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 9100022602826994970
6,6.0,4048.19,6.0,6.0,0.94832,2.57e-09,271.78,300.0,Compound -8069309249492031385,0.0,20.0,1.6e-08,1869.5872,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,22.49093182625146,Compound -8069309249492031385
7,6.0,546.31,6.0,6.0,0.94181,53.5,93.16,300.0,Compound 6228947331692922285,0.0,20.0,2.6,14.7171,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0982418149148748,Compound 6228947331692922285
8,6.0,163.08,6.0,6.0,0.9965,104.0,13.02,300.0,Compound -9063593420224450024,0.0,20.0,14000.0,39958.0797,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0202668643240866,Compound -9063593420224450024
9,6.0,20.31,6.0,6.0,0.9401,0.00865,246.41,300.0,Compound -4603364829982874898,0.0,20.0,1.5,52612.9793,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,5.120539068473438e-07,Compound -4603364829982874898
10,6.0,281.62,6.0,6.0,0.95163,0.989,2020.66,300.0,Compound -4866000808084283198,0.0,20.0,4.2,1275.385,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.5164178933748863e-13,Compound -4866000808084283198
11,6.0,22.78,6.0,6.0,0.90807,0.000404,92.28,300.0,Compound 5383040913932285574,0.0,20.0,0.019,14217.3591,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0038586917536447,Compound 5383040913932285574
12,6.0,11.36,6.0,6.0,0.94103,0.0636,1.14,300.0,Compound -6497410832776736515,0.0,20.0,0.13,590.7938,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1415447711630658,Compound -6497410832776736515
13,6.0,12.44,6.0,6.0,0.98846,0.0731,14.71,300.0,Compound -1787287918991019075,0.0,20.0,0.018,73.5027,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0083045580291932,Compound -1787287918991019075
14,6.0,435.59,6.0,6.0,0.95532,47.8,70.85,300.0,Compound 1274731526199711142,0.0,20.0,0.17,1.0419,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0497024552193592,Compound 1274731526199711142
15,6.0,245.23,6.0,6.0,0.91355,0.118,28232.82,300.0,Compound -7937469269936341453,0.0,20.0,0.016,40.255,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -7937469269936341453
16,6.0,218.01,6.0,6.0,0.92851,1e-05,173.58,300.0,Compound -1250981156096878627,0.0,20.0,0.00013,3982.3837,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,3.309339990362724,Compound -1250981156096878627
17,6.0,1015.67,6.0,6.0,0.94888,1.28e-07,204.96,300.0,Compound -1424561234809258772,0.0,20.0,1.5e-06,3441.0594,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,16.766999146659153,Compound -1424561234809258772
18,6.0,13.72,6.0,6.0,0.96096,0.000157,303.9,300.0,Compound -3745023117951329300,0.0,20.0,0.31,595965.7557,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.471002875687145e-07,Compound -3745023117951329300
19,6.0,32.17,6.0,6.0,0.98587,0.00033,135.96,300.0,Compound -8913309088884171588,0.0,20.0,0.043,38700.8065,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0793013692096841,Compound -8913309088884171588
20,6.0,223.79,6.0,6.0,0.91849,7.34e-07,682.79,300.0,Compound 6189348788623133367,0.0,20.0,0.00011,44547.52,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,9.421407295336996e-07,Compound 6189348788623133367
21,6.0,21.57,6.0,6.0,0.95145,0.000718,43.46,300.0,Compound -5553315130618029194,0.0,20.0,6.3e-06,2.6246,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1012171705270375,Compound -5553315130618029194
22,6.0,312.88,6.0,6.0,0.91374,2.87,3834.26,300.0,Compound 1294933189251884874,0.0,20.0,0.031,3.2693,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 1294933189251884874
23,6.0,47.83,6.0,6.0,0.97295,0.000237,21916.84,300.0,Compound 5842156338917690259,0.0,20.0,0.099,125587.7405,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 5842156338917690259
24,6.0,23.94,6.0,6.0,0.91835,5.48e-05,69.74,300.0,Compound 1326621485954751328,0.0,20.0,3.3e-06,18.1328,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0005221734918307,Compound 1326621485954751328
25,6.0,66.85,6.0,6.0,0.98558,0.000119,663.2,300.0,Compound 2760485721197727067,0.0,20.0,0.17,431949.63,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,7.943284625712178e-06,Compound 2760485721197727067
26,6.0,12.2,6.0,6.0,0.96378,0.0929,4.49,300.0,Compound -490155652620679633,0.0,20.0,0.011,36.6897,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.7843818108408989,Compound -490155652620679633
27,6.0,1863.61,6.0,6.0,0.9417,0.663,209.15,300.0,Compound -1190076266310993502,0.0,20.0,0.013,5.7158,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.911341775822901,Compound -1190076266310993502
28,6.0,307.09,6.0,6.0,0.96399,1.04,10298.66,300.0,Compound -331198436802201282,0.0,20.0,0.00052,0.1512,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,4.5804089390223e-17,Compound -331198436802201282
29,6.0,92.41,6.0,6.0,0.97914,0.396,123.59,300.0,Compound -1551483315513891456,0.0,20.0,0.00028,0.2104,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.1244092732321674,Compound -1551483315513891456
30,6.0,29.71,6.0,6.0,0.96977,0.00168,167.49,300.0,Compound 5212187431530113124,0.0,20.0,4.9,870241.5037,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0001702231425569,Compound 5212187431530113124
31,6.0,138.04,6.0,6.0,0.96382,0.7,142.15,300.0,Compound -4636887306714479648,0.0,20.0,0.015,6.6393,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.2530162393379151,Compound -4636887306714479648
32,6.0,334.87,6.0,6.0,0.97263,18.9,1059.77,300.0,Compound 5605191691994130963,0.0,20.0,0.13,2.0296,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0019940590900094,Compound 5605191691994130963
33,6.0,15.15,6.0,6.0,0.92296,0.00141,23.07,300.0,Compound 2042738512773102304,0.0,20.0,0.00026,55.5459,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1747591371506511,Compound 2042738512773102304
34,6.0,798.6,6.0,6.0,0.91056,56.5,28.38,300.0,Compound -4376138649427000343,0.0,20.0,2.8,14.9238,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1326633165829145,Compound -4376138649427000343
35,6.0,556.56,6.0,6.0,0.97539,0.000478,1032.11,300.0,Compound 7133221451749372705,0.0,20.0,0.085,53324.6146,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0008543922110691,Compound 7133221451749372705
36,6.0,271.55,6.0,6.0,0.91598,3.36e-05,32378.19,300.0,Compound 3724624870011025608,0.0,20.0,5.5e-06,48.8734,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 3724624870011025608
37,6.0,443.41,6.0,6.0,0.93079,6.01,5852.95,300.0,Compound 7825320986275554704,0.0,20.0,0.15,7.4903,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 7825320986275554704
38,6.0,1087.19,6.0,6.0,0.97519,0.134,800.7,300.0,Compound -8772921198013535457,0.0,20.0,0.00053,1.1842,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.874284933819342,Compound -8772921198013535457
39,6.0,99.71,6.0,6.0,0.93218,0.00126,2681.86,300.0,Compound 2449116215187031528,0.0,20.0,0.084,20074.6514,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 2449116215187031528
40,6.0,14.78,6.0,6.0,0.94202,0.00443,4.19,300.0,Compound 3264296365704916707,0.0,20.0,0.062,4176.7564,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.6446534798156935,Compound 3264296365704916707
41,6.0,34.68,6.0,6.0,0.90369,0.344,53.46,300.0,Compound 7049878964574853025,0.0,20.0,6.2e-05,0.0538,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0288028974706828,Compound 7049878964574853025
42,6.0,294.99,6.0,6.0,0.95638,17.0,3948.27,300.0,Compound -3259310043237965783,0.0,20.0,0.29,5.1748,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.9494561767112463e-09,Compound -3259310043237965783
43,6.0,20.3,6.0,6.0,0.93142,0.000444,68534.95,300.0,Compound 2918168317188397970,0.0,20.0,0.0082,5552.6764,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 2918168317188397970
44,6.0,31.5,6.0,6.0,0.96554,1.13e-06,85.93,300.0,Compound -1812856166938362412,0.0,20.0,15.0,4119215044.3662,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1091278892988618,Compound -1812856166938362412
45,6.0,86.31,6.0,6.0,0.93564,0.000664,515.5,300.0,Compound 3101439993813971708,0.0,20.0,0.92,414141.1009,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0011620798800446,Compound 3101439993813971708
46,6.0,452.4,6.0,6.0,0.93193,5.4e-09,70416.22,300.0,Compound 3859536466727106139,0.0,20.0,1e-05,563912.7336,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 3859536466727106139
47,6.0,607.91,6.0,6.0,0.93279,0.00325,359.73,300.0,Compound -7615961293656922911,0.0,20.0,0.28,26064.0213,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.972639770430112,Compound -7615961293656922911
48,6.0,391.81,6.0,6.0,0.94844,74.9,159.21,300.0,Compound 5194796353440389714,0.0,20.0,1.7,6.9618,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0299713347342417,Compound 5194796353440389714
49,6.0,18.39,6.0,6.0,0.97947,0.000117,35.17,300.0,Compound 591607982613175993,0.0,20.0,2.1e-06,5.4767,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.2539200786332427,Compound 591607982613175993
50,6.0,935.49,6.0,6.0,0.95995,2.68e-06,165.86,300.0,Compound -7416000316822929852,0.0,20.0,7.7e-06,863.7989,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,18.772042260965293,Compound -7416000316822929852
51,6.0,395.18,6.0,6.0,0.9035,2.6e-05,235.38,300.0,Compound -6124753305728837549,0.0,20.0,4.7e-07,5.4152,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,5.123289049919485,Compound -6124753305728837549
52,6.0,14.52,6.0,6.0,0.96035,0.000733,32.73,300.0,Compound 1448419729063542814,0.0,20.0,170.0,67543393.6717,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0469073065663297,Compound 1448419729063542814
53,6.0,31.89,6.0,6.0,0.90951,66.3,4.31,300.0,Compound -32232806142410359,0.0,20.0,1.0,4.6201,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0300078939394554,Compound -32232806142410359
54,6.0,417.62,6.0,6.0,0.95682,2.73,173.05,300.0,Compound 741671151674966759,0.0,20.0,0.0048,0.5305,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.2090943683140638,Compound 741671151674966759
55,6.0,131.22,6.0,6.0,0.9448,4.49,142.31,300.0,Compound -7918395526324606607,0.0,20.0,0.058,3.8957,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0894735934424195,Compound -7918395526324606607
56,6.0,345.71,6.0,6.0,0.91896,1.64e-09,351.24,300.0,Compound 5563294308243090873,0.0,20.0,1.1e-08,2031.1162,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,2.1734486324163367,Compound 5563294308243090873
57,6.0,1024.45,6.0,6.0,0.97054,1.31,1471.83,300.0,Compound -1317817821538554126,0.0,20.0,0.0003,0.0689,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,9.288261603418429e-06,Compound -1317817821538554126
58,6.0,41.11,6.0,6.0,0.95735,0.000148,871.45,300.0,Compound -441081982334666007,0.0,20.0,0.0022,4535.9197,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,6.929642537218325e-08,Compound -441081982334666007
59,6.0,44860.88,6.0,6.0,0.9229,7.59e-06,111836.01,300.0,Compound -6109341224904807771,0.0,20.0,4.3e-06,169.439,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -6109341224904807771
60,6.0,15.72,6.0,6.0,0.97789,0.218,5.93,300.0,Compound -2277966180399930574,0.0,20.0,0.0058,8.0316,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0405955464109533,Compound -2277966180399930574
61,6.0,519.19,6.0,6.0,0.90227,0.000617,14977.08,300.0,Compound -2813869982671926476,0.0,20.0,0.011,5344.5287,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -2813869982671926476
62,6.0,14.98,6.0,6.0,0.97458,0.011,9174.64,300.0,Compound 6762889015697102564,0.0,20.0,3.3,90551.9427,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 6762889015697102564
63,6.0,15.27,6.0,6.0,0.95355,0.00623,55.06,300.0,Compound -8181270606026739129,0.0,20.0,0.41,19645.6751,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0003766620178577,Compound -8181270606026739129
0,6.0,176.69,6.0,6.0,0.94945,0.134,4038.32,300.0,Compound 8769099740376137071,0.0,20.0,0.00057,1.2885,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.2695533502580354e-12,Compound 8769099740376137071
1,6.0,112.3,6.0,6.0,0.93862,2.2e-05,166.14,300.0,Compound 8045018721715741960,0.0,20.0,0.0002,2752.8952,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.4955006531278563,Compound 8045018721715741960
2,6.0,948.54,6.0,6.0,0.91352,0.212,326.84,300.0,Compound -5437441267078176019,0.0,20.0,0.0065,9.1665,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,3.3749161471791407,Compound -5437441267078176019
3,6.0,141.54,6.0,6.0,0.9863,1.14e-07,242.42,300.0,Compound -9039895495582649836,0.0,20.0,1.2e-08,31.5381,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.500055857698242,Compound -9039895495582649836
4,6.0,12.54,6.0,6.0,0.96892,0.00417,9.99,300.0,Compound -7094374587018912501,0.0,20.0,9.1e-06,0.6533,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.2853234940258878,Compound -7094374587018912501
5,6.0,100.86,6.0,6.0,0.9004,1.75e-07,150.88,300.0,Compound -4471729854391363537,0.0,20.0,1.7e-07,289.6792,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1708884339895988,Compound -4471729854391363537
6,6.0,166.97,6.0,6.0,0.96271,0.00469,1468.85,300.0,Compound -7888466677718889525,0.0,20.0,0.0027,174.3179,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0005769043964327,Compound -7888466677718889525
7,6.0,800.65,6.0,6.0,0.9781,3.6e-05,1809.7,300.0,Compound -2706975985899024724,0.0,20.0,3.3e-06,27.5879,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.611824441975917e-05,Compound -2706975985899024724
8,6.0,220.5,6.0,6.0,0.98431,0.00508,6268.41,300.0,Compound -228120861855688423,0.0,20.0,0.012,688.1846,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,5.542796754326154e-10,Compound -228120861855688423
9,6.0,176.99,6.0,6.0,0.95554,0.00795,1581.98,300.0,Compound 7544806098292698760,0.0,20.0,0.00042,15.741,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.4557734845613804e-05,Compound 7544806098292698760
10,6.0,1211.01,6.0,6.0,0.96796,0.000281,247.92,300.0,Compound -1879120218503136758,0.0,20.0,1.2e-05,12.9822,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,20.18415899359158,Compound -1879120218503136758
11,6.0,183.07,6.0,6.0,0.95261,3.29,2306.21,300.0,Compound 938817828753960467,0.0,20.0,0.038,3.43,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,7.462326347298143e-17,Compound 938817828753960467
12,6.0,142.76,6.0,6.0,0.98307,1.06e-06,169.75,300.0,Compound 6484424302740193627,0.0,20.0,0.00021,60833.6835,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.3800353567455903,Compound 6484424302740193627
13,6.0,267.07,6.0,6.0,0.94556,18.9,0.77,300.0,Compound 6181231213233822472,0.0,20.0,1.7,27.0653,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3422422650693278,Compound 6181231213233822472
14,6.0,160.15,6.0,6.0,0.95193,3.35,255.54,300.0,Compound 1890092977607892053,0.0,20.0,0.26,23.4947,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0053562685800442,Compound 1890092977607892053
15,6.0,131.68,6.0,6.0,0.93934,0.0662,243.13,300.0,Compound 4126984027934383397,0.0,20.0,2.8,12669.8385,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.4092929734088122,Compound 4126984027934383397
16,6.0,187.58,6.0,6.0,0.98734,1.43,2133.12,300.0,Compound 4293698632031933314,0.0,20.0,0.16,32.9549,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.0357246166729e-05,Compound 4293698632031933314
17,6.0,177.86,6.0,6.0,0.93652,1.1,384.33,300.0,Compound 1002723695299444596,0.0,20.0,0.47,127.6749,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0041221639387949,Compound 1002723695299444596
18,6.0,126.94,6.0,6.0,0.98049,1.84,25093.62,300.0,Compound 7303901255605507570,0.0,20.0,4.6,746.9386,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7303901255605507570
19,6.0,157.92,6.0,6.0,0.94251,0.00163,1430.9,300.0,Compound 8905191638825195239,0.0,20.0,0.00078,144.5145,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,8.58443477987827e-06,Compound 8905191638825195239
20,6.0,159.28,6.0,6.0,0.93887,0.431,1171.63,300.0,Compound 1851097927909248065,0.0,20.0,0.018,12.648,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,4.278819414550904e-05,Compound 1851097927909248065
21,6.0,13.52,6.0,6.0,0.94408,1.32e-05,29.41,300.0,Compound 3110422777031635075,0.0,20.0,4.5e-05,1021.061,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.07640553535011,Compound 3110422777031635075
22,6.0,338.3,6.0,6.0,0.90716,2.75,1153.87,300.0,Compound 3459504716428001337,0.0,20.0,0.19,20.8604,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.065006659938942e-18,Compound 3459504716428001337
